TGs,Potential_TFs,Predicted_TFBS,match_score
PIK3C2B,ZBTB24,-,6.6155888030888
SLC16A9,ZBTB24,-,6.45149613899614
SH2D4B,ZBTB24,-,6.39116795366795
LINC00327,ZBTB24,-,6.54198841698842
AP1G2,ZBTB24,-,6.4261583011583
PAK6,ZBTB24,-,6.56008687258687
CCDC154,ZBTB24,-,6.64937258687259
PRSS33,ZBTB24,-,6.70608108108108
PLA2G15,ZBTB24,-,6.62282818532819
RAP1GAP2,ZBTB24,-,6.73262548262548
TMEM102,ZBTB24,-,7.15974903474904
SREBF1,ZBTB24,-,6.55526061776062
MLLT6,ZBTB24,-,6.5094111969112
GRN,ZBTB24,-,6.4527027027027
ARHGAP27,ZBTB24,-,6.64695945945946
NFE2L1,ZBTB24,-,6.49734555984556
PNPLA6,ZBTB24,-,6.4261583011583
MAN2B1,ZBTB24,-,6.73262548262548
RFX1,ZBTB24,-,6.49372586872587
NWD1,ZBTB24,-,6.66264478764479
PIK3R2,ZBTB24,-,6.80019305019305
RFXANK,ZBTB24,-,6.43219111969112
ARHGAP33,ZBTB24,-,6.44305019305019
SMPD4,ZBTB24,-,6.5359555984556
MED15,ZBTB24,-,6.4695945945946
FYCO1,ZBTB24,-,6.4563223938224
ABTB1,ZBTB24,-,6.49372586872587
FAM149A,ZBTB24,-,6.69642857142857
RCAN2,ZBTB24,-,6.52750965250965
JAZF1,ZBTB24,-,6.66023166023166
DNAJB6,ZBTB24,-,6.65419884169884
FAM66E,ZBTB24,-,6.59628378378378
BARX1,ZBTB24,-,6.5359555984556
MMP23B,ZNF175,-,6.51056338028169
KCNMA1,ZNF175,-,6.32908992416035
RIC8A,ZNF175,-,7.16061755146262
SERPING1,ZNF175,-,6.80918201516793
LINC00598,ZNF175,-,6.47670639219935
LINC01588,ZNF175,-,6.22955037919827
CIAO3,ZNF175,-,7.00352112676056
RAP1GAP2,ZNF175,-,6.4875406283857
DVL2,ZNF175,-,7.16061755146262
TMEM92,ZNF175,-,6.16793066088841
SNTG2,ZNF175,-,6.29387865655471
ASIC4,ZNF175,-,7.16061755146262
RIPOR3,ZNF175,-,6.29726435536295
POFUT2,ZNF175,-,6.29320151679307
MED15,ZNF175,-,6.30200433369447
CABIN1,ZNF175,-,6.34127843986999
METTL6,ZNF175,-,6.15303358613218
SCN11A,ZNF175,-,6.32434994582882
CNOT6L,ZNF175,-,6.73740520043337
ETNPPL,ZNF175,-,6.53087757313109
LINC01844,ZNF175,-,6.25934452871073
CAPN11,ZNF175,-,6.22751895991333
RAC1,ZNF175,-,6.32231852654388
ICA1,ZNF175,-,6.23496749729144
AKNA,ZNF175,-,6.28101300108342
CDK11A,ZNF175,-,6.50243770314193
MEGF6,ZNF175,-,6.50650054171181
PTAFR,ZNF175,-,6.29049295774648
PPT1,ZNF175,-,6.32231852654388
LNCAROD,ZNF175,-,6.16793066088841
CAT,ZNF175,-,6.29523293607801
TMEM262,ZNF175,-,6.74417659804984
CTSF,ZNF175,-,6.23496749729144
DIXDC1,ZNF175,-,6.465872156013
OR6J1,ZNF175,-,6.48076923076923
LINC01588,ZNF175,-,6.23496749729144
SLC38A6,ZNF175,-,6.15303358613218
EWSAT1,ZNF175,-,6.34127843986999
MYH11,ZNF175,-,6.31080715059588
ATXN2L,ZNF175,-,6.16793066088841
DOC2A,ZNF175,-,6.24783315276273
ITGAL,ZNF175,-,6.2850758396533
ABR,ZNF175,-,6.30268147345612
EZH1,ZNF175,-,6.98726977248104
TTYH2,ZNF175,-,6.49295774647887
MBP,ZNF175,-,6.34127843986999
SNTG2,ZNF175,-,7.66576381365114
ELMOD3,ZNF175,-,6.27017876489708
CYTOR,ZNF175,-,6.49295774647887
PAX8-AS1,ZNF175,-,6.27017876489708
LINC01876,ZNF175,-,6.73266522210184
SLC23A2,ZNF175,-,6.13339653304442
CHKB,ZNF175,-,6.47670639219935
EIF2B5,ZNF175,-,6.19637053087757
GAK,ZNF175,-,6.27017876489708
PRKG2,ZNF175,-,6.51056338028169
IL31RA,ZNF175,-,6.98726977248104
STK10,ZNF175,-,6.99133261105092
RNF8,ZNF175,-,6.8464247020585
PPP2R5D,ZNF175,-,6.23903033586132
AUTS2,ZNF175,-,6.76584507042254
PNMA2,ZNF175,-,6.48212351029253
NAMA,ZNF175,-,7.18093174431203
EDA2R,ZNF175,-,6.22751895991333
NLGN3,ZNF175,-,6.14558504875406
MDS2,ZNF35,-,5.30210598004034
ITGB1-DT,ZNF35,-,5.30708279854363
JMJD1C,ZNF35,-,5.30210598004034
BAD,ZNF35,-,5.2786625455117
FIBP,ZNF35,-,5.18934175026849
TSGA10IP,ZNF35,-,5.27885899887367
ATM,ZNF35,-,5.30983314561123
CD27-AS1,ZNF35,-,5.24827775886005
OASL,ZNF35,-,5.18934175026849
DDHD1,ZNF35,-,6.06925635854048
USP7,ZNF35,-,5.17539356156848
IL4R,ZNF35,-,6.06925635854048
TERF2,ZNF35,-,5.32286455195537
NSRP1,ZNF35,-,5.32286455195537
DNAJC7,ZNF35,-,5.17539356156848
EZH1,ZNF35,-,5.18711527883281
KANSL1,ZNF35,-,5.24041962438117
RNMT,ZNF35,-,5.18934175026849
COLGALT1,ZNF35,-,5.18220394478351
RFXANK,ZNF35,-,5.25718364460277
C2CD2,ZNF35,-,5.30210598004034
FYCO1,ZNF35,-,5.25718364460277
ACOX2,ZNF35,-,5.18220394478351
MYH15,ZNF35,-,5.24657516305629
ARHGEF26,ZNF35,-,5.24041962438117
LIAS,ZNF35,-,5.30708279854363
RAPGEF2,ZNF35,-,5.32286455195537
PDE4D,ZNF35,-,5.27185216229667
ZSCAN9,ZNF35,-,5.17539356156848
HDAC2-AS2,ZNF35,-,5.32286455195537
TMEM244,ZNF35,-,5.30983314561123
ENPP2,ZNF35,-,5.24827775886005
ENTR1,ZNF35,-,5.18711527883281
FGF13,ZNF35,-,5.27185216229667
ZNF436-AS1,ZNF35,-,5.32286455195537
PPT1,ZNF35,-,5.27185216229667
STIL,ZNF35,-,5.18220394478351
FRMD4A,ZNF35,-,5.30983314561123
STIM1,ZNF35,-,5.17539356156848
BAD,ZNF35,-,5.25718364460277
SSH3,ZNF35,-,5.2535165151793
CORO1C,ZNF35,-,5.25842784922859
SYNE2,ZNF35,-,5.30983314561123
FBLN5,ZNF35,-,5.17539356156848
XPO6,ZNF35,-,5.24827775886005
PMFBP1,ZNF35,-,5.2535165151793
COLGALT1,ZNF35,-,5.27427508709432
SSC5D,ZNF35,-,5.18934175026849
XPO1,ZNF35,-,5.18934175026849
LINC01116,ZNF35,-,5.30210598004034
LINC00649,ZNF35,-,5.30210598004034
MED15,ZNF35,-,5.30708279854363
EIF4G1,ZNF35,-,5.30708279854363
LAP3,ZNF35,-,5.30210598004034
LINC01091,ZNF35,-,5.32286455195537
RAPGEF2,ZNF35,-,5.18711527883281
NME5,ZNF35,-,5.24657516305629
DIAPH1,ZNF35,-,5.25842784922859
RUNX2,ZNF35,-,5.27885899887367
NDUFAF4,ZNF35,-,5.30708279854363
FAM131B,ZNF35,-,5.24041962438117
PTK2B,ZNF35,-,5.30983314561123
LINC02099,ZNF35,-,5.15718888335909
RSPO2,ZNF35,-,5.24041962438117
PVT1,ZNF35,-,5.24657516305629
VLDLR,ZNF35,-,5.27185216229667
PIH1D1,ZNF547,-,8.77478300593878
SLC30A2,ZSCAN21,-,5.25997045790251
ABCA4,ZSCAN21,-,5.25891538299219
IL6R,ZSCAN21,-,5.56805233171555
ANXA11,ZSCAN21,-,5.30850390377717
XPNPEP1,ZSCAN21,-,5.30850390377717
GAS2,ZSCAN21,-,5.56805233171555
TMEM262,ZSCAN21,-,5.41190124498839
OLR1,ZSCAN21,-,5.30850390377717
HPD,ZSCAN21,-,5.56805233171555
NCOR2,ZSCAN21,-,5.56805233171555
DDHD1,ZSCAN21,-,5.30533867904621
ITPK1,ZSCAN21,-,5.49525216290357
CCDC32,ZSCAN21,-,5.41190124498839
CARMIL2,ZSCAN21,-,5.25891538299219
COX4I1,ZSCAN21,-,5.26102553281283
DTNA,ZSCAN21,-,5.28423718083984
POLRMT,ZSCAN21,-,5.49525216290357
CCL25,ZSCAN21,-,5.27579658155729
ARHGAP33,ZSCAN21,-,5.28107195610888
FUT2,ZSCAN21,-,5.25891538299219
PIH1D1,ZSCAN21,-,5.49525216290357
CYTOR,ZSCAN21,-,5.26102553281283
TMBIM1,ZSCAN21,-,5.26102553281283
PTPRN,ZSCAN21,-,5.25891538299219
HDAC4,ZSCAN21,-,5.25997045790251
SBF1,ZSCAN21,-,5.28423718083984
METTL6,ZSCAN21,-,5.28107195610888
GASK1A,ZSCAN21,-,5.25469508335092
AMT,ZSCAN21,-,5.30533867904621
ALAS1,ZSCAN21,-,6.17894070479004
ACOX2,ZSCAN21,-,5.27579658155729
AMOTL2,ZSCAN21,-,5.25997045790251
MFSD1,ZSCAN21,-,6.17894070479004
TFRC,ZSCAN21,-,5.28423718083984
LINC00885,ZSCAN21,-,5.25891538299219
GAK,ZSCAN21,-,5.25469508335092
LAP3,ZSCAN21,-,5.24414433424773
SCARB2,ZSCAN21,-,5.25469508335092
RAPGEF2,ZSCAN21,-,5.28423718083984
SPOCK3,ZSCAN21,-,5.56805233171555
IL31RA,ZSCAN21,-,5.56805233171555
ZNF608,ZSCAN21,-,5.30850390377717
PRDM1,ZSCAN21,-,5.30850390377717
TMEM244,ZSCAN21,-,5.50580291200675
CCN2,ZSCAN21,-,5.42772736864317
FOXP2,ZSCAN21,-,5.56805233171555
RARRES2,ZSCAN21,-,6.17894070479004
ZHX2,ZSCAN21,-,5.55644650770205
KCNT1,ZSCAN21,-,5.24836463388901
SRM,ZSCAN21,-,5.24836463388901
PTAFR,ZSCAN21,-,5.32221987761131
ST3GAL3,ZSCAN21,-,5.42772736864317
UROD,ZSCAN21,-,5.25891538299219
STIL,ZSCAN21,-,5.27579658155729
MAPKAPK2,ZSCAN21,-,5.30850390377717
FAM107B,ZSCAN21,-,5.25997045790251
LTBR,ZSCAN21,-,5.49525216290357
STAT6,ZSCAN21,-,5.25997045790251
MSI1,ZSCAN21,-,5.25997045790251
FAM230C,ZSCAN21,-,5.56805233171555
CCDC197,ZSCAN21,-,5.56805233171555
USP7,ZSCAN21,-,5.30850390377717
ACSM5,ZSCAN21,-,5.42772736864317
CNEP1R1,ZSCAN21,-,5.28107195610888
CFDP1,ZSCAN21,-,5.56805233171555
ZC3H18,ZSCAN21,-,6.17894070479004
ERBB2,ZSCAN21,-,5.25997045790251
TMEM92,ZSCAN21,-,5.56805233171555
TGIF1,ZSCAN21,-,5.55644650770205
GNAL,ZSCAN21,-,6.17894070479004
NPHS1,ZSCAN21,-,6.17894070479004
PCBP1-AS1,ZSCAN21,-,5.25891538299219
REEP1,ZSCAN21,-,5.56805233171555
IL1RL2,ZSCAN21,-,4.94555813462756
LINC01668,ZSCAN21,-,5.28107195610888
DMC1,ZSCAN21,-,5.26102553281283
METTL6,ZSCAN21,-,5.56805233171555
NT5DC2,ZSCAN21,-,5.49525216290357
ADD1,ZSCAN21,-,4.94555813462756
LIFR-AS1,ZSCAN21,-,5.30533867904621
LINC01844,ZSCAN21,-,5.49525216290357
ELOVL2-AS1,ZSCAN21,-,5.28423718083984
C2,ZSCAN21,-,5.32221987761131
KCNK17,ZSCAN21,-,5.42772736864317
DLK2,ZSCAN21,-,5.56805233171555
PLAGL1,ZSCAN21,-,6.17894070479004
SRRM3,ZSCAN21,-,5.56805233171555
TPK1,ZSCAN21,-,5.30850390377717
TRMT9B,ZSCAN21,-,5.49525216290357
RNF139,ZSCAN21,-,5.49525216290357
PCA3,ZSCAN21,-,5.56805233171555
ALDOB,ZSCAN21,-,5.28423718083984
AKNA,ZSCAN21,-,5.25997045790251
BARHL1,ZSCAN21,-,5.25047478370964
AP1G2,ATF2,-,6.81906496865045
DDHD1,ATF2,-,6.96502050684572
AP3B2,ATF2,-,7.61184480796299
USP7,ATF2,-,7.70311542424589
LYRM9,ATF2,-,6.80116777899749
MFSD1,ATF2,-,6.89876891579734
CXXC5,ATF2,-,8.04295998976341
DNAJB6,ATF2,-,6.94969930027544
TEX46,ATF2,-,7.17195781448881
ZNF436-AS1,ATF2,-,7.0810070915299
FOXJ3,ATF2,-,7.47341518112697
SERPING1,ATF2,-,7.05770538835049
FIBP,ATF2,-,7.0473004370753
DPEP2NB,ATF2,-,7.0417275586415
WDR81,ATF2,-,7.52991844403887
PTPN2,ATF2,-,6.97295049398264
DACT3,ATF2,-,7.41495888528962
LIN7B,ATF2,-,6.81157273027268
OTOF,ATF2,-,7.25782391724528
DMC1,ATF2,-,7.02170897115572
GAK,ATF2,-,7.02383036898853
LINC01843,ATF2,-,6.81990679318728
PSMB9,ATF2,-,7.5321408608161
SARAF,ATF2,-,7.22507694276267
CTSL,ATF2,-,7.22507694276267
POMT1,ATF2,-,6.84314115040374
LINC00598,ATF3,-,7.30592541728859
USP7,ATF3,-,7.8961645922332
PCBP1-AS1,ATF3,-,7.30665667232865
ABCB6,ATF3,-,7.29965684949922
CXXC5,ATF3,-,7.89158574396168
PRDM1,ATF3,-,7.54572640719156
SERPING1,ATF3,-,7.86458121690117
DPEP2NB,ATF3,-,7.66479306713763
DACT3,ATF3,-,7.88263753324938
OTOF,ATF3,-,8.30636052826349
ETNPPL,ATF3,-,7.27333458469263
MDS2,ATF4,-,7.29859842292528
CRYBG2,ATF4,-,7.38908188287335
OAT,ATF4,-,7.69265674584094
TCF4,ATF4,-,7.39470141359746
RAPGEF2,ATF4,-,7.33222545437061
FBLN5,ATF4,-,7.18584719684585
PTPN2,ATF4,-,7.07057168958554
GADL1,ATF4,-,7.35527454562939
GASK1A,ATF4,-,7.25613640734686
LINC01010,ATF4,-,7.45723747475719
PTK2B,ATF4,-,7.17626093855178
ENTR1,ATF4,-,7.69331786710261
DGKD,ATF6,-,9.19256989199607
LRRC32,ATF6,-,9.07286610476148
IL4R,ATF6,-,9.11630344132459
MYO15B,ATF6,-,9.34406623430449
USP7,ATF7,-,7.64427078840619
CXXC5,ATF7,-,7.86320465604582
PRDM1,ATF7,-,7.49496984315755
SERPING1,ATF7,-,7.85869742732798
LINC00239,ATF7,-,7.54694119026724
DACT3,ATF7,-,7.64180302358417
OTOF,ATF7,-,8.04696627662847
DNAJC11,MAFK,-,6.79975567702978
GINS2,MAFK,-,6.7835190239452
EPN2,MAFK,-,6.85749244222458
HDAC5,MAFK,-,7.57204048338836
TTYH2,MAFK,-,6.77768156057431
MED15,MAFK,-,7.57611897600841
LZTR1,MAFK,-,7.16898489991263
ACOX2,MAFK,-,7.56558448085235
CTBP1-AS,MAFK,-,7.18384916922458
RAMP3,MAFK,-,7.18384916922458
LY6K,MAFK,-,7.57323890302079
STIL,MAFK,-,7.57323890302079
PIK3C2B,MAFK,-,6.86709912863295
DOC2A,MAFK,-,6.98525943852107
PMFBP1,MAFK,-,6.85911610753303
CD22,MAFK,-,7.57323890302079
NISCH,MAFK,-,7.57323890302079
ZNF608,MAFK,-,7.13036486079003
SMIM40,MAFK,-,6.85666128022144
CAPN11,MAFK,-,7.18096909623696
SFTPC,MAFK,-,6.80967163302071
TJP2,MAFK,-,6.97499555424975
POMT1,MAFK,-,6.96318532206561
DNAJC11,BACH2,-,7.54315605372149
IL6R,BACH2,-,7.67212757290975
HPD,BACH2,-,7.67061289625385
MYO15B,BACH2,-,7.70396516833491
SHTN1,BACH2,-,7.57000642605734
STAT6,BACH2,-,7.56682531805071
LINC00327,BACH2,-,7.47918176421034
NF1,BACH2,-,8.77751740730613
LINC01114,BACH2,-,7.77814416675472
SP140,BACH2,-,8.26316082461604
METTL6,BACH2,-,8.01650720388983
SFTPC,BACH2,-,7.53996977160028
DNAJC11,BATF,-,5.41410118956451
PTAFR,BATF,-,6.38423869573356
ATP1A1,BATF,-,6.38423869573356
THEM5,BATF,-,5.42941747077143
IL6R,BATF,-,5.41410118956451
HHAT,BATF,-,5.41410118956451
PIP4K2A,BATF,-,5.41410118956451
SHTN1,BATF,-,5.43909650958969
RIC8A,BATF,-,5.542523952962
RHOG,BATF,-,5.41686662922687
CTSF,BATF,-,5.542523952962
LRRC32,BATF,-,5.55454297918688
NARS2,BATF,-,5.41686662922687
CD27-AS1,BATF,-,5.54443848811286
KIF21A,BATF,-,5.43628852470176
RNF41,BATF,-,5.53233437143684
OASL,BATF,-,5.41686662922687
HPD,BATF,-,5.41410118956451
PSEN1,BATF,-,5.542523952962
FOXN3,BATF,-,5.6198073552186
SMAD3,BATF,-,5.62827385510798
MAN2C1,BATF,-,5.41216538180085
AKAP13,BATF,-,5.53233437143684
MYH11,BATF,-,5.41686662922687
ZNF785,BATF,-,5.542523952962
GINS2,BATF,-,5.41837698473477
WSB1,BATF,-,5.41686662922687
HDAC5,BATF,-,5.41837698473477
POLG2,BATF,-,5.41412246217729
TTYH2,BATF,-,5.41410118956451
MYO15B,BATF,-,5.6198073552186
P4HB,BATF,-,5.42941747077143
PTPN2,BATF,-,5.63369837136876
TMPRSS9,BATF,-,5.41686662922687
SLC44A2,BATF,-,5.41412246217729
ELOF1,BATF,-,5.53233437143684
XPO1,BATF,-,5.45662514252651
PCBP1-AS1,BATF,-,5.42941747077143
LINC01876,BATF,-,5.41216538180085
DPP4,BATF,-,5.63369837136876
INPP5D,BATF,-,5.63369837136876
DPM1,BATF,-,5.542523952962
LINC01668,BATF,-,5.542523952962
MED15,BATF,-,5.43909650958969
LZTR1,BATF,-,5.41412246217729
PICK1,BATF,-,5.41412246217729
P4HTM,BATF,-,5.41410118956451
NT5DC2,BATF,-,5.542523952962
ACOX2,BATF,-,5.41686662922687
IFT122,BATF,-,5.542523952962
RPL35A,BATF,-,5.55454297918688
CTBP1-AS,BATF,-,5.43909650958969
RASGEF1B,BATF,-,5.55454297918688
RAPGEF2,BATF,-,5.41837698473477
IL31RA,BATF,-,5.41410118956451
DDR1,BATF,-,5.42941747077143
PTK7,BATF,-,5.41410118956451
TMEM244,BATF,-,5.53233437143684
RAMP3,BATF,-,5.43909650958969
GRB10,BATF,-,5.63369837136876
AUTS2,BATF,-,6.38423869573356
COPS6,BATF,-,5.54443848811286
LINC02099,BATF,-,5.41410118956451
LY6K,BATF,-,5.41216538180085
FAM225B,BATF,-,5.41412246217729
STIL,BATF,-,5.41216538180085
HIPK1,BATF,-,5.41410118956451
CSDE1,BATF,-,5.542523952962
ITGB1-DT,BATF,-,5.41410118956451
LNCAROD,BATF,-,5.45662514252651
ENTPD1-AS1,BATF,-,5.43628852470176
OAT,BATF,-,5.41216538180085
STIM1,BATF,-,6.38423869573356
CD44,BATF,-,5.542523952962
SLC1A2,BATF,-,5.43628852470176
VEGFB,BATF,-,5.45662514252651
BAD,BATF,-,5.42941747077143
ATM,BATF,-,5.41216538180085
STAT6,BATF,-,5.70862051360596
PXN,BATF,-,5.63369837136876
OGFOD2,BATF,-,5.542523952962
LINC00327,BATF,-,5.43909650958969
ARID4A,BATF,-,5.54443848811286
LINC00239,BATF,-,5.43628852470176
CHRNA7,BATF,-,5.41412246217729
DOC2A,BATF,-,5.63369837136876
DPEP2NB,BATF,-,5.55454297918688
SENP3,BATF,-,5.41216538180085
NF1,BATF,-,5.63369837136876
ERBB2,BATF,-,5.41410118956451
SEC14L1,BATF,-,5.53233437143684
GIPC1,BATF,-,5.54443848811286
CD22,BATF,-,5.41216538180085
HOXD11,BATF,-,5.41410118956451
SP140,BATF,-,5.42941747077143
MIR1-1HG,BATF,-,5.43628852470176
PICK1,BATF,-,5.41410118956451
KIAA0930,BATF,-,5.41686662922687
METTL6,BATF,-,6.38423869573356
NISCH,BATF,-,5.41216538180085
TFRC,BATF,-,5.55454297918688
ADD1,BATF,-,5.53233437143684
LINC01091,BATF,-,5.42941747077143
TRIO,BATF,-,5.41410118956451
ZNF608,BATF,-,5.43909650958969
LINC01844,BATF,-,5.45662514252651
SMIM40,BATF,-,6.38423869573356
CAPN11,BATF,-,5.41216538180085
NDUFAF4,BATF,-,5.63369837136876
HOTAIRM1,BATF,-,5.41410118956451
SRRM3,BATF,-,5.41410118956451
AGAP3,BATF,-,5.42941747077143
SFTPC,BATF,-,5.43909650958969
LINC02099,BATF,-,5.45662514252651
PHF24,BATF,-,5.41410118956451
TJP2,BATF,-,5.63369837136876
POMT1,BATF,-,5.63369837136876
PPIH,JUN,-,6.92624279882492
AP3B2,JUN,-,7.52050665751021
USP7,JUN,-,7.98581702338713
ARMC5,JUN,-,7.10140780588303
MFSD1,JUN,-,6.90945595360726
RAPGEF2,JUN,-,7.2611212849567
CXXC5,JUN,-,8.00832665674717
DNAJB6,JUN,-,6.88017435427874
TEX46,JUN,-,6.97617412536721
ZNF436-AS1,JUN,-,7.00836480866812
FOXJ3,JUN,-,7.65489679905383
WDR81,JUN,-,7.19125557971844
AKAP1,JUN,-,7.05667467857007
CCDC57,JUN,-,6.97846324062417
DACT3,JUN,-,7.36498988974095
BRD1,JUN,-,6.97851093052535
PSMB9,JUN,-,7.40438174812102
DNAJC11,BATF3,-,5.53347039061325
PTAFR,BATF3,-,6.50147921576493
ATP1A1,BATF3,-,6.50147921576493
THEM5,BATF3,-,5.54500325928897
IL6R,BATF3,-,5.53347039061325
HHAT,BATF3,-,5.53347039061325
PIP4K2A,BATF3,-,5.53347039061325
SHTN1,BATF3,-,5.54684183255612
RIC8A,BATF3,-,5.6441190726905
RHOG,BATF3,-,5.53589396446539
CTSF,BATF3,-,5.6441190726905
LRRC32,BATF3,-,5.66033194604623
NARS2,BATF3,-,5.53589396446539
CD27-AS1,BATF3,-,5.65113907971051
KIF21A,BATF3,-,5.55762255762256
RNF41,BATF3,-,5.63584549298835
OASL,BATF3,-,5.53589396446539
HPD,BATF3,-,5.53347039061325
PSEN1,BATF3,-,5.6441190726905
FOXN3,BATF3,-,5.73412559126845
SMAD3,BATF3,-,5.74106202677631
MAN2C1,BATF3,-,5.53388824817396
AKAP13,BATF3,-,5.63584549298835
MYH11,BATF3,-,5.53589396446539
ZNF785,BATF3,-,5.6441190726905
GINS2,BATF3,-,5.5316318173461
WSB1,BATF3,-,5.53589396446539
HDAC5,BATF3,-,5.5316318173461
POLG2,BATF3,-,5.52369252369252
TTYH2,BATF3,-,5.53347039061325
MYO15B,BATF3,-,5.73412559126845
P4HB,BATF3,-,5.54500325928897
PTPN2,BATF3,-,5.65063765063765
TMPRSS9,BATF3,-,5.53589396446539
SLC44A2,BATF3,-,5.52369252369252
ELOF1,BATF3,-,5.63584549298835
XPO1,BATF3,-,5.56255327683899
PCBP1-AS1,BATF3,-,5.54500325928897
LINC01876,BATF3,-,5.53388824817396
DPP4,BATF3,-,5.65063765063765
INPP5D,BATF3,-,5.65063765063765
DPM1,BATF3,-,5.6441190726905
LINC01668,BATF3,-,5.6441190726905
MED15,BATF3,-,5.54684183255612
LZTR1,BATF3,-,5.52369252369252
PICK1,BATF3,-,5.52369252369252
P4HTM,BATF3,-,5.53347039061325
NT5DC2,BATF3,-,5.6441190726905
ACOX2,BATF3,-,5.53589396446539
IFT122,BATF3,-,5.6441190726905
RPL35A,BATF3,-,5.66033194604623
CTBP1-AS,BATF3,-,5.54684183255612
RASGEF1B,BATF3,-,5.66033194604623
RAPGEF2,BATF3,-,5.5316318173461
IL31RA,BATF3,-,5.53347039061325
DDR1,BATF3,-,5.54500325928897
PTK7,BATF3,-,5.53347039061325
TMEM244,BATF3,-,5.63584549298835
RAMP3,BATF3,-,5.54684183255612
GRB10,BATF3,-,5.65063765063765
AUTS2,BATF3,-,6.50147921576493
COPS6,BATF3,-,5.65113907971051
LINC02099,BATF3,-,5.53347039061325
LY6K,BATF3,-,5.53388824817396
FAM225B,BATF3,-,5.52369252369252
STIL,BATF3,-,5.53388824817396
HIPK1,BATF3,-,5.53347039061325
CSDE1,BATF3,-,5.6441190726905
ITGB1-DT,BATF3,-,5.53347039061325
LNCAROD,BATF3,-,5.56255327683899
ENTPD1-AS1,BATF3,-,5.55762255762256
OAT,BATF3,-,5.53388824817396
STIM1,BATF3,-,6.50147921576493
CD44,BATF3,-,5.6441190726905
SLC1A2,BATF3,-,5.55762255762256
VEGFB,BATF3,-,5.56255327683899
BAD,BATF3,-,5.54500325928897
ATM,BATF3,-,5.53388824817396
STAT6,BATF3,-,5.66334052048338
PXN,BATF3,-,5.65063765063765
OGFOD2,BATF3,-,5.6441190726905
LINC00327,BATF3,-,5.54684183255612
ARID4A,BATF3,-,5.65113907971051
LINC00239,BATF3,-,5.55762255762256
CHRNA7,BATF3,-,5.52369252369252
DOC2A,BATF3,-,5.65063765063765
DPEP2NB,BATF3,-,5.66033194604623
SENP3,BATF3,-,5.53388824817396
NF1,BATF3,-,5.65063765063765
ERBB2,BATF3,-,5.53347039061325
SEC14L1,BATF3,-,5.63584549298835
GIPC1,BATF3,-,5.65113907971051
CD22,BATF3,-,5.53388824817396
HOXD11,BATF3,-,5.53347039061325
SP140,BATF3,-,5.54500325928897
MIR1-1HG,BATF3,-,5.55762255762256
PICK1,BATF3,-,5.53347039061325
KIAA0930,BATF3,-,5.53589396446539
METTL6,BATF3,-,6.50147921576493
NISCH,BATF3,-,5.53388824817396
TFRC,BATF3,-,5.66033194604623
ADD1,BATF3,-,5.63584549298835
LINC01091,BATF3,-,5.54500325928897
TRIO,BATF3,-,5.53347039061325
ZNF608,BATF3,-,5.54684183255612
LINC01844,BATF3,-,5.56255327683899
SMIM40,BATF3,-,6.50147921576493
CAPN11,BATF3,-,5.53388824817396
NDUFAF4,BATF3,-,5.65063765063765
HOTAIRM1,BATF3,-,5.53347039061325
SRRM3,BATF3,-,5.53347039061325
AGAP3,BATF3,-,5.54500325928897
SFTPC,BATF3,-,5.54684183255612
LINC02099,BATF3,-,5.56255327683899
PHF24,BATF3,-,5.53347039061325
TJP2,BATF3,-,5.65063765063765
POMT1,BATF3,-,5.65063765063765
POMT1,BCL6,-,8.61061501842736
SCAMP3,BCL6,-,8.95777622767637
RFX1,BCL6,-,9.04631453205692
ERG,BCL6,-,8.87642912701046
EIF4G1,BCL6,-,8.66586007396914
MMP23B,BHLHE40,-,5.88815332896483
PADI2,BHLHE40,-,5.5192282594716
ABCA4,BHLHE40,-,5.83423708639285
PLPPR5,BHLHE40,-,5.89031115975377
XPNPEP1,BHLHE40,-,5.89398433578534
SSH3,BHLHE40,-,5.7942428340934
MGP,BHLHE40,-,5.88756231969074
PXN,BHLHE40,-,5.79158321246891
LINC00598,BHLHE40,-,5.88851302210295
CCDC32,BHLHE40,-,5.88676443320339
ALDH1A3,BHLHE40,-,6.73295646673285
IL4R,BHLHE40,-,5.89398433578534
LYRM9,BHLHE40,-,5.79158321246891
HSPB9,BHLHE40,-,5.83747855331262
GRN,BHLHE40,-,6.38785764888149
ARHGAP27,BHLHE40,-,5.50765451274961
WBP2,BHLHE40,-,6.44118288217938
SEC14L1,BHLHE40,-,5.52187871711728
DTNA,BHLHE40,-,6.32837657169581
ELOF1,BHLHE40,-,6.45735088283695
CD22,BHLHE40,-,5.88676443320339
PCBP1-AS1,BHLHE40,-,5.89080378661052
RAB11FIP5,BHLHE40,-,5.74471304882531
INPP5D,BHLHE40,-,5.51863725019751
SLC23A2,BHLHE40,-,5.800664850188
BLCAP,BHLHE40,-,5.78326009664551
PLCG1,BHLHE40,-,5.74415906771528
ERG,BHLHE40,-,5.79699167415643
SLC37A1,BHLHE40,-,5.74011971430816
MFSD1,BHLHE40,-,5.79158321246891
GAK,BHLHE40,-,5.7471729677761
DDR1,BHLHE40,-,5.88815332896483
FOXP2,BHLHE40,-,5.79483384336749
SMARCD3,BHLHE40,-,5.73825797917101
XKR5,BHLHE40,-,5.89031115975377
PNMA2,BHLHE40,-,6.02146772584814
POMK,BHLHE40,-,5.79158321246891
PCA3,BHLHE40,-,5.85780239526454
